orderID,empID,date,time,total,tip
1000499,1000,2022-01-04,21:04:26,18.75,0.56
1000500,1000,2022-01-04,21:05:18,26.25,2.62
1000501,3000,2022-01-04,21:06:06,4.5,0.54
1000502,4000,2022-01-04,21:06:58,5.25,0.21
1000503,2000,2022-01-04,21:10:29,19.5,0.2
1000504,1000,2022-01-04,21:10:42,17.75,2.13
1000505,2000,2022-01-04,21:13:12,24.25,3.4
1000506,3000,2022-01-04,21:17:19,23.75,0.24
1000507,2000,2022-01-04,21:28:39,10.5,0.84
1000508,2000,2022-01-04,21:30:53,4.5,0.58
1000509,2000,2022-01-04,21:31:10,7.0,0.56
1000510,4000,2022-01-04,21:31:14,13.5,1.76
1000511,2000,2022-01-04,21:31:52,38.2,0.0
1000512,3000,2022-01-04,21:31:58,11.5,1.38
1000513,3000,2022-01-04,21:32:25,11.75,0.35
1000514,2000,2022-01-04,21:36:54,18.75,0.75
1000515,1000,2022-01-04,21:38:55,5.5,0.11
1000516,4000,2022-01-04,21:39:48,46.0,3.22
1000517,2000,2022-01-04,21:40:36,5.5,0.44
1000518,4000,2022-01-04,21:42:27,9.5,0.28
1000519,3000,2022-01-04,21:48:13,12.0,0.36
1000520,1000,2022-01-04,21:48:23,19.5,1.95
1000521,1000,2022-01-04,21:48:23,4.25,0.0
1000522,4000,2022-01-04,21:48:57,7.25,0.87
1000523,2000,2022-01-04,21:55:46,14.25,1.14
1000524,4000,2022-01-04,22:09:28,14.0,1.26
1000525,2000,2022-01-04,22:21:21,7.75,0.31
1000526,2000,2022-01-04,22:23:57,9.0,0.9
1000527,3000,2022-01-04,22:32:35,18.0,1.08
1000528,4000,2022-01-04,22:33:04,13.25,1.59
1000529,1000,2022-01-04,22:33:05,6.0,0.42
1000530,3000,2022-01-04,22:35:22,11.0,1.21
1000531,1000,2022-01-04,22:43:21,11.0,0.0
1000532,3000,2022-01-04,22:48:38,4.5,0.45
1000533,2000,2022-01-04,22:54:47,28.25,0.85
1000534,1000,2022-01-05,11:02:28,13.0,0.13
1000535,1000,2022-01-05,11:15:12,6.5,0.65
1000536,4000,2022-01-05,11:17:55,18.5,0.93
1000537,1000,2022-01-05,11:43:05,13.25,1.06
1000538,1000,2022-01-05,11:51:32,6.0,0.06
1000539,2000,2022-01-05,11:52:51,20.5,0.0
1000540,4000,2022-01-05,11:53:52,13.0,0.52
1000541,2000,2022-01-05,12:11:38,10.75,0.97
1000542,2000,2022-01-05,12:11:45,12.5,1.0
1000543,4000,2022-01-05,12:13:27,6.5,0.65
1000544,2000,2022-01-05,12:15:40,15.0,1.05
1000545,4000,2022-01-05,12:19:50,3.25,0.33
1000546,2000,2022-01-05,12:24:36,6.5,0.97
1000547,2000,2022-01-05,12:45:43,4.75,0.62
1000548,3000,2022-01-05,12:49:43,10.5,1.57
1000549,4000,2022-01-05,13:03:24,16.5,1.81
1000550,2000,2022-01-05,13:10:23,14.25,0.29
1000551,2000,2022-01-05,13:13:35,19.0,1.71
1000552,2000,2022-01-05,13:16:30,8.25,0.0
1000553,4000,2022-01-05,13:24:21,10.25,1.13
1000554,3000,2022-01-05,13:55:54,7.0,1.05
1000555,4000,2022-01-05,14:03:16,7.75,0.85
1000556,3000,2022-01-05,14:19:47,16.25,0.33
1000557,2000,2022-01-05,14:20:41,26.5,2.65
1000558,2000,2022-01-05,14:33:16,16.25,0.49
1000559,4000,2022-01-05,14:45:07,10.0,1.1
1000560,1000,2022-01-05,14:49:24,10.25,0.0
1000561,4000,2022-01-05,14:49:27,6.0,0.84
1000562,4000,2022-01-05,15:01:58,12.25,1.23
1000563,1000,2022-01-05,15:05:54,17.25,1.73
1000564,4000,2022-01-05,15:16:49,28.0,2.8
1000565,3000,2022-01-05,15:21:46,5.75,0.06
1000566,4000,2022-01-05,15:27:14,5.0,0.45
1000567,2000,2022-01-05,15:31:40,7.5,0.3
1000568,1000,2022-01-05,15:36:15,6.75,0.81
1000569,2000,2022-01-05,15:37:22,8.0,0.8
1000570,3000,2022-01-05,15:48:36,36.25,3.62
1000571,1000,2022-01-05,15:49:09,17.75,2.13
1000572,2000,2022-01-05,16:03:44,21.75,2.18
1000573,2000,2022-01-05,16:04:03,32.0,4.48
1000574,4000,2022-01-05,16:14:07,18.5,0.0
1000575,3000,2022-01-05,16:17:28,7.75,0.78
1000576,2000,2022-01-05,16:21:55,7.5,0.15
1000577,1000,2022-01-05,16:42:41,6.75,1.01
1000578,4000,2022-01-05,16:52:02,27.2,3.26
1000579,2000,2022-01-05,16:59:47,8.0,0.48
1000580,4000,2022-01-05,17:03:00,16.25,1.3
1000581,4000,2022-01-05,17:04:10,5.0,0.5
1000582,3000,2022-01-05,17:09:05,4.75,0.05
1000583,3000,2022-01-05,17:16:43,4.25,0.26
1000584,4000,2022-01-05,17:23:59,31.25,0.0
1000585,4000,2022-01-05,17:31:21,6.0,0.0
1000586,3000,2022-01-05,17:47:52,4.5,0.49
1000587,2000,2022-01-05,18:00:39,11.25,0.11
1000588,4000,2022-01-05,18:02:16,27.45,2.2
1000589,2000,2022-01-05,18:04:01,21.0,1.47
1000590,2000,2022-01-05,18:06:28,13.75,0.69
1000591,1000,2022-01-05,18:11:25,20.95,0.63
1000592,4000,2022-01-05,18:12:05,9.5,0.76
1000593,1000,2022-01-05,18:12:37,25.5,3.31
1000594,3000,2022-01-05,18:12:56,5.25,0.05
1000595,4000,2022-01-05,18:13:03,3.5,0.25
1000596,1000,2022-01-05,18:13:48,14.75,2.07
1000597,4000,2022-01-05,18:18:32,5.5,0.66
1000598,3000,2022-01-05,18:20:13,30.75,4.0
1000599,1000,2022-01-05,18:20:52,20.95,0.42
1000600,4000,2022-01-05,18:28:41,12.25,0.61
1000601,1000,2022-01-05,18:34:00,34.25,2.4
1000602,4000,2022-01-05,18:37:16,5.5,0.55
1000603,1000,2022-01-05,18:37:20,33.0,4.62
1000604,1000,2022-01-05,18:37:34,13.0,1.82
1000605,4000,2022-01-05,18:40:15,36.5,0.73
1000606,3000,2022-01-05,18:40:49,23.0,1.38
1000607,2000,2022-01-05,18:41:41,34.0,3.4
1000608,1000,2022-01-05,18:52:49,4.25,0.6
1000609,1000,2022-01-05,18:54:42,3.75,0.26
1000610,2000,2022-01-05,18:56:34,16.75,2.51
1000611,4000,2022-01-05,18:56:57,12.75,1.91
1000612,1000,2022-01-05,18:57:41,8.0,0.4
1000613,1000,2022-01-05,18:57:41,4.5,0.54
1000614,4000,2022-01-05,19:03:59,12.5,0.25
1000615,3000,2022-01-05,19:08:16,21.0,3.15
1000616,1000,2022-01-05,19:09:22,13.75,1.1
1000617,4000,2022-01-05,19:11:30,23.5,1.88
1000618,1000,2022-01-05,19:12:46,24.0,3.6
1000619,3000,2022-01-05,19:12:47,8.0,0.24
1000620,3000,2022-01-05,19:15:46,5.5,0.66
1000621,1000,2022-01-05,19:24:32,6.25,0.94
1000622,3000,2022-01-05,19:25:10,4.5,0.36
1000623,3000,2022-01-05,19:27:51,25.25,0.76
1000624,2000,2022-01-05,19:33:05,9.75,0.49
1000625,2000,2022-01-05,19:34:32,25.25,2.27
1000626,4000,2022-01-05,19:40:21,17.25,2.42
1000627,3000,2022-01-05,19:40:22,12.75,1.79
1000628,1000,2022-01-05,19:41:43,3.5,0.14
1000629,2000,2022-01-05,19:41:51,5.5,0.39
1000630,4000,2022-01-05,19:47:51,31.5,2.21
1000631,1000,2022-01-05,19:47:51,5.5,0.49
1000632,1000,2022-01-05,19:48:57,15.75,1.73
1000633,1000,2022-01-05,19:49:27,14.25,0.57
1000634,4000,2022-01-05,19:52:13,4.5,0.49
1000635,1000,2022-01-05,19:52:48,16.25,0.65
1000636,2000,2022-01-05,19:53:09,14.5,0.14
1000637,3000,2022-01-05,20:01:35,8.25,0.83
1000638,4000,2022-01-05,20:03:47,11.25,0.0
1000639,1000,2022-01-05,20:10:16,12.0,1.68
1000640,1000,2022-01-05,20:12:57,6.75,0.4
1000641,3000,2022-01-05,20:16:03,18.7,0.56
1000642,4000,2022-01-05,20:17:13,22.5,2.48
1000643,3000,2022-01-05,20:18:32,11.75,1.41
1000644,1000,2022-01-05,20:19:24,15.25,1.22
1000645,2000,2022-01-05,20:21:42,6.0,0.84
1000646,4000,2022-01-05,20:24:31,4.25,0.47
1000647,2000,2022-01-05,20:25:13,25.7,2.06
1000648,2000,2022-01-05,20:25:45,9.0,1.08
1000649,1000,2022-01-05,20:29:36,3.5,0.42
1000650,3000,2022-01-05,20:32:08,33.75,0.34
1000651,1000,2022-01-05,20:32:31,8.75,0.44
1000652,4000,2022-01-05,20:34:12,31.75,4.76
1000653,2000,2022-01-05,20:37:47,4.5,0.18
1000654,3000,2022-01-05,20:44:17,19.25,1.16
1000655,4000,2022-01-05,20:47:31,15.75,1.89
1000656,3000,2022-01-05,20:50:14,9.5,0.57
1000657,2000,2022-01-05,20:51:07,13.0,1.43
1000658,1000,2022-01-05,20:59:31,13.0,0.65
1000659,2000,2022-01-05,21:05:20,10.25,0.41
1000660,3000,2022-01-05,21:07:24,15.5,0.93
1000661,4000,2022-01-05,21:09:35,19.5,2.15
1000662,1000,2022-01-05,21:13:55,15.0,1.35
1000663,3000,2022-01-05,21:14:12,14.25,1.14
1000664,4000,2022-01-05,21:16:32,3.25,0.2
1000665,1000,2022-01-05,21:17:26,15.25,0.15
1000666,3000,2022-01-05,21:19:18,12.25,1.47
1000667,1000,2022-01-05,21:19:46,6.0,0.54
1000668,2000,2022-01-05,21:24:19,29.2,4.09
1000669,1000,2022-01-05,21:27:34,41.0,5.74
1000670,4000,2022-01-05,21:28:31,7.75,0.46
1000671,4000,2022-01-05,21:29:35,10.5,1.36
1000672,3000,2022-01-05,21:31:25,4.25,0.38
1000673,4000,2022-01-05,21:35:47,10.75,1.51
1000674,3000,2022-01-05,21:35:52,17.5,1.93
1000675,3000,2022-01-05,21:38:16,6.5,0.52
1000676,3000,2022-01-05,21:38:34,12.25,1.23
1000677,4000,2022-01-05,21:38:48,7.0,0.49
1000678,1000,2022-01-05,21:44:31,32.0,4.16
1000679,2000,2022-01-05,21:45:11,17.25,1.21
1000680,3000,2022-01-05,21:48:34,31.0,0.0
1000681,3000,2022-01-05,21:48:43,5.0,0.35
1000682,1000,2022-01-05,21:49:02,8.5,1.1
1000683,1000,2022-01-05,21:52:05,28.75,3.45
1000684,4000,2022-01-05,21:52:07,8.0,0.64
1000685,4000,2022-01-05,21:56:09,30.7,0.31
1000686,1000,2022-01-05,21:56:31,6.25,0.62
1000687,1000,2022-01-05,22:08:42,12.5,0.38
1000688,3000,2022-01-05,22:16:49,11.0,1.43
1000689,4000,2022-01-05,22:30:43,9.5,1.24
1000690,3000,2022-01-05,22:33:35,9.5,1.43
1000691,3000,2022-01-05,22:35:31,6.75,0.07
1000692,1000,2022-01-05,22:35:33,11.0,0.33
1000693,4000,2022-01-05,22:46:34,4.25,0.17
1000694,4000,2022-01-05,22:49:26,37.25,5.22
1000695,4000,2022-01-05,22:58:27,9.75,0.0
1000696,4000,2022-01-06,11:00:11,11.25,0.23
1000697,2000,2022-01-06,11:07:55,12.25,0.61
1000698,3000,2022-01-06,11:17:47,14.5,0.73
1000699,3000,2022-01-06,11:31:46,15.25,0.3
1000700,4000,2022-01-06,11:37:06,12.75,1.15
1000701,4000,2022-01-06,11:41:41,5.75,0.52
1000702,4000,2022-01-06,11:52:41,6.0,0.18
1000703,2000,2022-01-06,12:02:02,3.75,0.3
1000704,4000,2022-01-06,12:07:31,29.75,4.46
1000705,1000,2022-01-06,12:12:14,5.25,0.63
1000706,2000,2022-01-06,12:15:28,13.75,0.82
1000707,4000,2022-01-06,12:17:06,39.75,4.37
1000708,4000,2022-01-06,12:22:37,6.0,0.18
1000709,3000,2022-01-06,12:33:21,9.0,1.08
1000710,3000,2022-01-06,12:41:23,12.0,1.08
1000711,1000,2022-01-06,12:43:17,12.0,0.24
1000712,1000,2022-01-06,12:45:21,14.75,1.03
1000713,4000,2022-01-06,12:59:24,13.75,0.96
1000714,3000,2022-01-06,13:09:46,8.5,1.02
1000715,4000,2022-01-06,13:13:33,6.5,0.13
1000716,1000,2022-01-06,13:50:13,29.5,2.36
1000717,3000,2022-01-06,13:53:47,31.5,1.58
1000718,4000,2022-01-06,13:55:13,32.5,3.25
1000719,4000,2022-01-06,14:05:20,5.5,0.39
1000720,2000,2022-01-06,14:13:32,6.0,0.24
1000721,1000,2022-01-06,14:23:51,3.25,0.29
1000722,3000,2022-01-06,14:24:12,20.45,2.86
1000723,3000,2022-01-06,14:31:20,6.5,0.52
1000724,2000,2022-01-06,14:32:28,8.0,0.08
1000725,4000,2022-01-06,14:43:33,20.75,0.42
1000726,3000,2022-01-06,14:44:55,6.5,0.07
1000727,3000,2022-01-06,14:46:12,13.75,0.82
1000728,4000,2022-01-06,14:52:59,13.25,1.86
1000729,4000,2022-01-06,15:00:16,3.25,0.46
1000730,1000,2022-01-06,15:05:59,10.25,0.1
1000731,3000,2022-01-06,15:20:45,16.25,2.44
1000732,2000,2022-01-06,15:22:46,5.5,0.55
1000733,4000,2022-01-06,15:30:04,3.5,0.32
1000734,4000,2022-01-06,15:37:15,5.0,0.15
1000735,1000,2022-01-06,15:41:54,4.5,0.27
1000736,2000,2022-01-06,15:47:42,6.5,0.07
1000737,2000,2022-01-06,15:47:45,9.5,0.67
1000738,3000,2022-01-06,15:52:58,14.25,1.14
1000739,4000,2022-01-06,16:14:52,4.5,0.54
1000740,2000,2022-01-06,16:20:20,4.5,0.23
1000741,3000,2022-01-06,16:28:53,8.75,1.31
1000742,4000,2022-01-06,16:29:24,13.0,1.04
1000743,3000,2022-01-06,16:30:02,5.5,0.22
1000744,4000,2022-01-06,16:38:07,16.5,2.48
1000745,2000,2022-01-06,16:49:22,10.25,1.44
1000746,1000,2022-01-06,16:56:22,4.5,0.18
1000747,2000,2022-01-06,16:57:13,15.5,1.09
1000748,4000,2022-01-06,16:58:13,4.5,0.0
1000749,3000,2022-01-06,16:58:57,9.75,0.49
1000750,3000,2022-01-06,17:16:10,15.25,0.61
1000751,3000,2022-01-06,17:17:10,17.5,0.35
1000752,1000,2022-01-06,17:21:48,5.5,0.39
1000753,1000,2022-01-06,17:38:31,8.25,0.91
1000754,3000,2022-01-06,17:58:39,25.5,0.51
1000755,2000,2022-01-06,18:02:27,30.0,0.9
1000756,4000,2022-01-06,18:02:34,7.0,0.84
1000757,2000,2022-01-06,18:03:53,12.5,0.0
1000758,1000,2022-01-06,18:04:23,4.75,0.14
1000759,4000,2022-01-06,18:04:57,20.25,0.81
1000760,1000,2022-01-06,18:05:32,25.75,1.8
1000761,4000,2022-01-06,18:06:34,16.5,1.48
1000762,2000,2022-01-06,18:07:07,5.0,0.5
1000763,4000,2022-01-06,18:07:25,13.0,0.52
1000764,2000,2022-01-06,18:13:14,6.75,0.61
1000765,2000,2022-01-06,18:16:43,9.5,0.0
1000766,2000,2022-01-06,18:19:14,32.25,0.32
1000767,3000,2022-01-06,18:22:48,18.75,1.69
1000768,4000,2022-01-06,18:23:40,4.75,0.62
1000769,4000,2022-01-06,18:23:45,5.5,0.82
1000770,4000,2022-01-06,18:24:45,17.5,1.93
1000771,4000,2022-01-06,18:26:43,10.0,1.3
1000772,1000,2022-01-06,18:27:19,10.25,1.54
1000773,2000,2022-01-06,18:29:54,10.75,0.97
1000774,3000,2022-01-06,18:34:45,11.0,0.77
1000775,3000,2022-01-06,18:36:15,8.25,0.58
1000776,2000,2022-01-06,18:37:02,11.0,0.0
1000777,3000,2022-01-06,18:46:56,23.0,3.45
1000778,4000,2022-01-06,18:47:06,21.25,3.19
1000779,1000,2022-01-06,18:49:40,11.5,0.34
1000780,4000,2022-01-06,18:51:24,17.25,1.55
1000781,2000,2022-01-06,18:51:24,8.5,0.17
1000782,2000,2022-01-06,18:53:36,5.0,0.3
1000783,2000,2022-01-06,18:54:29,3.25,0.16
1000784,1000,2022-01-06,18:54:40,9.75,1.17
1000785,4000,2022-01-06,18:56:57,3.25,0.13
1000786,2000,2022-01-06,18:59:37,17.5,0.18
1000787,4000,2022-01-06,19:09:34,5.25,0.74
1000788,4000,2022-01-06,19:11:20,4.75,0.0
1000789,4000,2022-01-06,19:12:34,6.25,0.25
1000790,3000,2022-01-06,19:13:33,5.75,0.17
1000791,4000,2022-01-06,19:13:46,7.0,0.98
1000792,2000,2022-01-06,19:16:00,13.75,0.82
1000793,2000,2022-01-06,19:16:12,15.25,0.3
1000794,2000,2022-01-06,19:16:14,40.75,1.22
1000795,1000,2022-01-06,19:17:38,16.5,0.0
1000796,2000,2022-01-06,19:18:47,9.5,0.95
1000797,1000,2022-01-06,19:20:57,16.5,1.98
1000798,2000,2022-01-06,19:26:35,4.5,0.49
1000799,3000,2022-01-06,19:32:52,9.5,0.57
1000800,3000,2022-01-06,19:35:46,21.25,1.27
1000801,2000,2022-01-06,19:37:08,20.25,2.23
1000802,3000,2022-01-06,19:37:11,45.45,4.09
1000803,1000,2022-01-06,19:37:22,12.0,0.0
1000804,2000,2022-01-06,19:37:25,18.25,0.0
1000805,1000,2022-01-06,19:44:10,5.0,0.3
1000806,1000,2022-01-06,19:48:58,4.5,0.63
1000807,4000,2022-01-06,19:50:15,17.5,2.1
1000808,3000,2022-01-06,19:50:16,27.95,3.91
1000809,2000,2022-01-06,19:53:39,13.5,1.08
1000810,4000,2022-01-06,19:53:40,10.5,1.36
1000811,2000,2022-01-06,19:53:58,16.5,1.81
1000812,1000,2022-01-06,19:58:46,12.25,1.1
1000813,3000,2022-01-06,20:01:30,4.0,0.4
1000814,4000,2022-01-06,20:04:13,7.25,0.29
1000815,4000,2022-01-06,20:05:24,4.25,0.04
1000816,4000,2022-01-06,20:09:00,5.25,0.74
1000817,1000,2022-01-06,20:15:00,17.0,1.02
1000818,1000,2022-01-06,20:15:08,27.75,3.05
1000819,1000,2022-01-06,20:17:31,6.0,0.12
1000820,1000,2022-01-06,20:18:14,16.25,1.46
1000821,4000,2022-01-06,20:20:06,16.0,0.96
1000822,3000,2022-01-06,20:20:07,18.5,2.04
1000823,1000,2022-01-06,20:22:31,9.0,0.18
1000824,3000,2022-01-06,20:25:07,12.75,0.0
1000825,3000,2022-01-06,20:26:42,6.0,0.12
1000826,4000,2022-01-06,20:27:00,5.75,0.17
1000827,3000,2022-01-06,20:27:48,10.0,1.0
1000828,2000,2022-01-06,20:29:57,15.5,0.46
1000829,4000,2022-01-06,20:31:05,5.5,0.55
1000830,1000,2022-01-06,20:31:24,19.75,1.98
1000831,1000,2022-01-06,20:34:18,12.0,1.56
1000832,2000,2022-01-06,20:37:36,7.5,0.15
1000833,3000,2022-01-06,20:39:40,8.5,0.77
1000834,4000,2022-01-06,20:40:58,6.5,0.58
1000835,3000,2022-01-06,20:41:38,8.5,0.94
1000836,1000,2022-01-06,20:45:16,8.5,1.19
1000837,4000,2022-01-06,20:47:52,12.25,1.35
1000838,3000,2022-01-06,20:51:55,6.5,0.46
1000839,1000,2022-01-06,20:53:00,18.5,2.41
1000840,3000,2022-01-06,20:57:38,42.45,2.55
1000841,4000,2022-01-06,20:57:42,9.75,0.39
1000842,1000,2022-01-06,20:59:03,7.5,1.12
1000843,1000,2022-01-06,21:05:15,37.75,3.78
1000844,1000,2022-01-06,21:07:37,21.0,1.05
1000845,3000,2022-01-06,21:11:56,13.75,1.65
1000846,3000,2022-01-06,21:18:55,20.0,1.8
1000847,3000,2022-01-06,21:22:48,21.5,2.79
1000848,2000,2022-01-06,21:23:40,33.5,0.34
1000849,4000,2022-01-06,21:31:48,4.0,0.24
1000850,3000,2022-01-06,21:32:04,43.45,0.0
1000851,1000,2022-01-06,21:37:20,7.0,0.21
1000852,2000,2022-01-06,21:37:34,7.25,0.8
1000853,1000,2022-01-06,21:39:56,4.5,0.4
1000854,4000,2022-01-06,21:40:48,5.75,0.63
1000855,3000,2022-01-06,21:43:04,6.75,0.95
1000856,1000,2022-01-06,21:43:49,3.5,0.07
1000857,1000,2022-01-06,21:46:24,11.0,0.99
1000858,3000,2022-01-06,21:46:46,4.0,0.24
1000859,4000,2022-01-06,21:47:32,4.5,0.04
1000860,3000,2022-01-06,21:48:24,9.25,0.93
1000861,1000,2022-01-06,21:49:19,19.25,2.31
1000862,1000,2022-01-06,21:49:50,17.25,1.38
1000863,3000,2022-01-06,21:50:53,4.75,0.14
1000864,2000,2022-01-06,21:54:18,5.75,0.63
1000865,2000,2022-01-06,21:59:05,16.75,1.0
1000866,2000,2022-01-06,22:11:10,37.75,0.38
1000867,2000,2022-01-06,22:14:00,12.5,0.12
1000868,4000,2022-01-06,22:15:55,9.5,0.0
1000869,4000,2022-01-06,22:27:38,18.5,0.55
1000870,4000,2022-01-06,22:28:36,6.25,0.88
1000871,2000,2022-01-06,22:41:41,8.75,0.53
1000872,3000,2022-01-06,22:46:11,4.5,0.32
1000873,1000,2022-01-06,22:47:22,16.5,0.33
1000874,3000,2022-01-06,22:50:46,4.5,0.49
1000875,1000,2022-01-06,22:50:57,8.5,0.09
1000876,3000,2022-01-06,22:58:01,12.0,0.96
1000877,2000,2022-01-06,22:58:31,26.75,4.01
1000878,4000,2022-01-07,11:07:34,24.95,0.25
1000879,2000,2022-01-07,11:14:13,5.5,0.06
1000880,2000,2022-01-07,11:32:23,6.5,0.0
1000881,1000,2022-01-07,11:58:44,12.0,0.84
1000882,3000,2022-01-07,12:01:18,16.25,1.3
1000883,4000,2022-01-07,12:25:05,20.5,1.84
1000884,3000,2022-01-07,12:34:07,26.0,1.56
1000885,3000,2022-01-07,12:59:29,14.75,0.0
1000886,2000,2022-01-07,13:15:00,5.25,0.21
1000887,2000,2022-01-07,14:19:58,4.0,0.0
1000888,1000,2022-01-07,14:20:33,12.75,1.15
1000889,1000,2022-01-07,14:21:26,6.75,1.01
1000890,1000,2022-01-07,14:40:36,29.5,2.36
1000891,3000,2022-01-07,14:55:21,4.25,0.17
1000892,3000,2022-01-07,14:57:34,9.0,0.54
1000893,1000,2022-01-07,15:00:29,10.25,1.54
1000894,4000,2022-01-07,15:05:15,4.5,0.67
1000895,2000,2022-01-07,15:09:08,12.0,0.36
1000896,1000,2022-01-07,15:26:11,20.25,2.02
1000897,1000,2022-01-07,15:26:39,7.25,0.58
1000898,2000,2022-01-07,15:27:03,28.5,2.28
1000899,1000,2022-01-07,15:28:30,12.5,0.0
1000900,4000,2022-01-07,15:34:04,33.25,1.33
1000901,4000,2022-01-07,16:11:24,4.5,0.23
1000902,2000,2022-01-07,16:46:38,5.0,0.45
1000903,3000,2022-01-07,17:12:41,25.0,1.0
1000904,1000,2022-01-07,17:20:38,5.5,0.33
1000905,2000,2022-01-07,17:31:24,5.25,0.63
1000906,2000,2022-01-07,17:31:25,8.0,0.64
1000907,3000,2022-01-07,17:35:21,11.0,0.88
1000908,2000,2022-01-07,17:38:15,13.25,0.27
1000909,1000,2022-01-07,17:51:10,5.75,0.58
1000910,2000,2022-01-07,17:51:51,17.0,2.38
1000911,3000,2022-01-07,18:02:58,4.0,0.6
1000912,2000,2022-01-07,18:14:03,30.0,1.2
1000913,1000,2022-01-07,18:19:11,4.5,0.32
1000914,3000,2022-01-07,18:19:57,6.25,0.69
1000915,1000,2022-01-07,18:29:55,13.5,1.49
1000916,2000,2022-01-07,18:31:10,6.75,0.81
1000917,2000,2022-01-07,18:32:02,11.5,1.03
1000918,1000,2022-01-07,18:34:32,11.0,0.77
1000919,3000,2022-01-07,18:51:08,12.5,1.88
1000920,4000,2022-01-07,18:52:09,5.5,0.06
1000921,1000,2022-01-07,18:55:24,7.0,0.7
1000922,2000,2022-01-07,18:57:16,9.25,0.0
1000923,1000,2022-01-07,18:58:02,8.0,0.8
1000924,4000,2022-01-07,18:58:10,8.25,0.08
1000925,4000,2022-01-07,19:04:53,10.0,1.3
1000926,2000,2022-01-07,19:08:54,9.25,0.0
1000927,4000,2022-01-07,19:11:28,7.5,1.05
1000928,1000,2022-01-07,19:14:03,15.0,1.05
1000929,3000,2022-01-07,19:15:25,19.5,2.34
1000930,1000,2022-01-07,19:19:32,17.0,1.7
1000931,1000,2022-01-07,19:22:37,7.25,0.36
1000932,4000,2022-01-07,19:22:46,24.0,2.88
1000933,2000,2022-01-07,19:24:42,22.25,0.22
1000934,3000,2022-01-07,19:27:56,10.0,1.5
1000935,2000,2022-01-07,19:29:35,11.25,0.11
1000936,3000,2022-01-07,19:34:09,7.0,0.14
1000937,4000,2022-01-07,19:35:21,13.75,0.55
1000938,2000,2022-01-07,19:39:16,7.5,0.82
1000939,4000,2022-01-07,19:39:26,6.75,0.47
1000940,1000,2022-01-07,19:39:44,8.0,0.08
1000941,1000,2022-01-07,19:40:52,13.0,0.13
1000942,2000,2022-01-07,19:42:44,6.0,0.72
1000943,3000,2022-01-07,19:44:49,42.95,4.72
1000944,4000,2022-01-07,19:45:35,21.75,1.3
1000945,4000,2022-01-07,19:47:08,26.0,2.6
1000946,4000,2022-01-07,19:48:38,11.0,0.99
1000947,2000,2022-01-07,19:56:06,6.75,0.2
1000948,3000,2022-01-07,20:08:19,7.0,0.98
1000949,1000,2022-01-07,20:08:35,6.0,0.18
1000950,4000,2022-01-07,20:10:38,6.25,0.88
1000951,3000,2022-01-07,20:15:52,16.0,0.8
1000952,1000,2022-01-07,20:18:10,7.5,1.12
1000953,4000,2022-01-07,20:37:09,31.45,4.72
1000954,2000,2022-01-07,20:40:17,13.5,1.21
1000955,2000,2022-01-07,20:42:19,12.75,0.64
1000956,2000,2022-01-07,20:44:49,10.0,0.3
1000957,1000,2022-01-07,20:47:15,6.5,0.13
1000958,3000,2022-01-07,20:51:02,18.0,2.7
1000959,2000,2022-01-07,21:00:31,5.5,0.28
1000960,3000,2022-01-07,21:14:26,15.5,1.4
1000961,1000,2022-01-07,21:17:36,6.0,0.54
1000962,1000,2022-01-07,21:20:40,12.0,0.48
1000963,4000,2022-01-07,21:21:33,11.75,0.94
1000964,1000,2022-01-07,21:22:15,34.25,0.0
1000965,1000,2022-01-07,21:23:22,5.0,0.55
1000966,3000,2022-01-07,21:23:29,5.25,0.74
1000967,2000,2022-01-07,21:28:15,4.5,0.23
1000968,2000,2022-01-07,21:30:48,14.0,0.56
1000969,2000,2022-01-07,21:37:02,13.0,0.26
1000970,3000,2022-01-07,21:48:14,6.25,0.31
1000971,1000,2022-01-07,21:52:08,13.0,0.91
1000972,4000,2022-01-07,21:52:18,4.5,0.54
1000973,1000,2022-01-07,21:52:33,13.5,1.89
1000974,3000,2022-01-07,21:54:10,4.0,0.6
1000975,2000,2022-01-07,21:55:00,25.5,1.79
1000976,3000,2022-01-07,21:56:58,10.75,0.32
1000977,1000,2022-01-07,21:57:48,7.25,0.07
1000978,2000,2022-01-07,22:12:28,15.75,2.21
1000979,1000,2022-01-07,22:14:05,10.25,0.31
1000980,4000,2022-01-07,22:46:50,17.0,0.0
1000981,1000,2022-01-07,22:53:18,8.0,1.12
1000982,4000,2022-01-07,22:55:26,14.0,0.28
1000983,1000,2022-01-08,11:02:46,38.75,5.04
1000984,1000,2022-01-08,11:07:16,9.25,1.39
1000985,2000,2022-01-08,11:23:25,19.5,0.0
1000986,2000,2022-01-08,11:27:01,7.0,0.7
1000987,4000,2022-01-08,11:35:29,9.0,1.35
1000988,3000,2022-01-08,11:37:00,19.0,0.57
1000989,2000,2022-01-08,11:39:07,13.0,0.65
1000990,4000,2022-01-08,11:41:02,4.5,0.09
1000991,4000,2022-01-08,11:43:33,27.75,3.33
1000992,3000,2022-01-08,11:52:38,20.45,2.86
1000993,4000,2022-01-08,11:56:08,26.5,1.86
1000994,2000,2022-01-08,12:01:20,14.5,0.29
1000995,2000,2022-01-08,12:09:00,6.25,0.31
1000996,3000,2022-01-08,12:20:25,16.0,1.44
1000997,2000,2022-01-08,12:34:50,18.0,2.52
